time	score	n_targets	task	groupings	test_targets	model	layers	layer_aggregation	subword_aggregation	dataset.name	dataset.version	preprocessing.method	cleaning.method	truncation.tokens_before	measure.method	measure.clustering.method	evaluation.task	evaluation.binary_threshold.method	evaluation.binary_threshold.params.t
2022-09-07 22:59:49	0.4013175528	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	last	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4156250649	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	first	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.403387667	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	average	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6918742899	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3806995031	48	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	average	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.5147984279	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	1.1.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7170076381	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	first	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2634289724	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	last	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3525242764	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	average	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3059517312	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	sum	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3952790211	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	last	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6748680008	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	average	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4678502039	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	first	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4154618613	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	average	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6894279476	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	sum	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2245220946	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	last	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6826260882	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	average	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.5212721691	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	first	dwug_de	1.1.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4334142529	48	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	last	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4824297219	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	average	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3914793661	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	sum	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4703537802	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2844492931	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	sum	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6695164971	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	sum	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3769676309	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	last	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4014807564	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	average	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6890904654	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	average	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7382241008	48	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	sum	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4682310122	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	sum	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6695164971	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	sum	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2417818991	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	average	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3164517019	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	first	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3463049614	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	average	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6748680008	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	sum	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3922025422	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	first	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6360093346	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	sum	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4710287446	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	first	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3923953892	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	sum	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2967432879	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	sum	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7081341045	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	first	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4286813496	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	sum	dwug_de	1.1.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6557761499	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	last	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4824297219	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	average	dwug_de	1.1.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.1929066073	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	last	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2177724503	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4702573567	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3502583244	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	first	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6360093346	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	sum	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.416211991	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6690825914	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	sum	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6765875565	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	last	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6855637523	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	first	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6894279476	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2397087941	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	last	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3550221431	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	sum	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4753195899	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	first	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.403387667	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	average	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3878260586	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	average	dwug_de	1.1.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3622575009	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	first	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2692858732	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	last	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7079226399	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	sum	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2422484835	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	last	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3593221324	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	last	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3806995031	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	sum	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3616590879	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	last	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3083459251	48	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	last	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4753195899	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	first	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.5095981403	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4706430507	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	first	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6781651909	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	sum	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2397087941	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	last	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3914165369	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	1.1.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3059517312	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	sum	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7170076381	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	first	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2844492931	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	sum	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.238021383	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	average	dwug_de	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2417818991	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	average	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.720489314	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	first	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6862941842	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6826260882	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	sum	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6890904654	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	sum	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3059517312	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	sum	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.1387051892	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	last	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2433246749	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	last	dwug_de	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7009505546	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	average	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6462784362	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	last	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3217830182	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	last	dwug_de	1.1.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2844492931	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	average	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.5141456136	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4300957805	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	sum	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.5095981403	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	sum	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2436621572	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	last	dwug_de	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2599832703	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	last	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4668825346	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4049786545	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	average	dwug_de	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4484289803	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	first	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6830157856	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	average	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3502583244	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	first	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.238021383	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	sum	dwug_de	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3923953892	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	sum	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6868149796	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	average	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4755124369	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	first	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3373961587	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	last	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.665924924	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	last	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7081341045	50	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	first	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3403882239	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	last	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3995223137	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	average	dwug_de	1.1.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.320858198	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	first	dwug_de	1.1.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4154618613	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	sum	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.267478759	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	first	dwug_de	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7079226399	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4335200073	50	lscd	[1, 2]		bert-base-german-cased	[-1]	average	average	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.358840015	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	average	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6748680008	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	average	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4249383168	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	sum	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6999800667	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	first	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3541634758	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	average	dwug_de	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6690825914	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	sum	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6419393792	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	last	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7100986874	48	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	first	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3242854727	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	last	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7319135632	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	first	dwug_de	1.1.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6874030544	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	first	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2671098257	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	last	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4824297219	48	lscd	[1, 2]		bert-base-german-cased	[-1]	sum	average	dwug_de	1.1.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6676657619	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	last	dwug_de	1.1.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3059517312	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	average	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4156250649	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	first	dwug_de	1.1.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6458445305	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	last	dwug_de	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2967432879	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	sum	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3083459251	48	lscd	[1, 2]		bert-base-german-cased	[-1]	average	last	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3242854727	48	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	last	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2245220946	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	sum	last	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3873364479	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	concat	sum	dwug_de	1.1.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3265159214	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	first	dwug_de	1.1.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.1898601409	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	last	dwug_de	1.1.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.2779356618	48	lscd	[1, 2]		bert-base-german-cased	[1, -1]	concat	average	dwug_de	1.1.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.4755124369	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	sum	first	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.7081341045	50	lscd	[1, 2]		bert-base-german-cased	[-1]	concat	first	dwug_de	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.6360093346	50	lscd	[1, 2]		bert-base-german-cased	[1, -1]	average	average	dwug_de	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.3085069536	50	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	last	dwug_de	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-07 22:59:49	0.413340215	48	lscd	[1, 2]		bert-base-german-cased	[-1, -2, -3, -4]	average	sum	dwug_de	1.1.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
